Date,Price,Tenor,Maturity,Date_Ord,Predicted_Price
2051-11-23,0.188296205065427,2.0,1.5,749074,0.1877944550062334
2051-11-23,0.320875863207502,3.0,20.0,749074,0.34543422965033926
2051-11-23,0.351770751125984,30.0,20.0,749074,0.32222653925371875
2051-11-23,0.206041247583956,15.0,3.0,749074,0.18947167796578093
2051-11-23,0.149731936316636,25.0,1.5,749074,0.1680249409646678
2051-11-23,0.150008691758792,5.0,1.0,749074,0.18093205736878357
2051-11-23,0.361525643323709,4.0,30.0,749074,0.4302499929847483
2051-11-23,0.292434197728672,5.0,15.0,749074,0.3008774877612254
2051-11-23,0.153088647609067,30.0,1.5,749074,0.16372722052084918
2051-11-23,0.185561347380519,3.0,1.5,749074,0.18693491091746967
2051-11-23,0.202517994545958,20.0,3.0,749074,0.1851739575219623
2051-11-23,0.26989454120813,6.0,7.0,749074,0.23147769773392352
2051-11-23,0.0896583923837481,20.0,0.5,749074,0.16375513066616912
2051-11-23,0.348902604999379,15.0,25.0,749074,0.377957354296761
2051-11-23,0.341596259905602,7.0,25.0,749074,0.38483370700687075
2051-11-23,0.0799300283506331,1.0,0.5,749074,0.18008646835267983
2051-11-23,0.272975993662017,8.0,10.0,749074,0.2554612017833479
2051-11-23,0.327480134241944,20.0,20.0,749074,0.330821980141356
2051-11-23,0.217211762472404,3.0,2.0,749074,0.1912186762886283
2051-11-23,0.322916267079299,15.0,20.0,749074,0.3351197005851746
2051-11-23,0.225456647640466,30.0,4.0,749074,0.1851460473766424
2051-11-23,0.275485117956447,5.0,10.0,749074,0.2580398340496391
2051-11-23,0.294719741110623,2.0,7.0,749074,0.2349158740889784
2051-11-23,0.143328699149688,6.0,1.0,749074,0.18007251328001986
2051-11-23,0.17683185421953,30.0,2.0,749074,0.1680109858920078
2051-11-23,0.276969238748117,6.0,10.0,749074,0.25718028996087533
2051-11-23,0.28241114190396,5.0,7.0,749074,0.23233724182268725
2051-11-23,0.123171427773989,9.0,0.75,749074,0.17535199832814938
2051-11-23,0.340342231717608,4.0,25.0,749074,0.38741233927316193
2051-11-23,0.12380558484882,8.0,0.75,749074,0.1762115424169131
2051-11-23,0.286654537528625,4.0,15.0,749074,0.3017370318499891
2051-11-23,0.0381755123537448,15.0,0.0833333333333333,749074,0.1644830466340222
2051-11-23,0.0666106311045689,15.0,0.25,749074,0.16591096842440842
2051-11-23,0.289312376657613,30.0,10.0,749074,0.23655123183054602
2051-11-23,0.314014673221045,9.0,20.0,749074,0.3402769651177569
2051-11-23,0.192475699051062,8.0,2.0,749074,0.1869209558448097
2051-11-23,0.263560742721763,9.0,7.0,749074,0.22889906546763236
2051-11-23,0.213882350066311,10.0,3.0,749074,0.1937693984095995
2051-11-23,0.149791637743671,4.0,1.0,749074,0.1817916014575473
2051-11-23,0.283934733655378,2.0,5.0,749074,0.21778081260434384
2051-11-23,0.0998476585556776,7.0,0.5,749074,0.1749292038200975
2051-11-23,0.0990006757830815,8.0,0.5,749074,0.1740696597313338
2051-11-23,0.190790792963345,10.0,2.0,749074,0.18520186766728225
2051-11-23,0.23580599424326,25.0,5.0,749074,0.19801129856277824
2051-11-23,0.260915483436374,8.0,7.0,749074,0.22975860955639607
2051-11-23,0.25463455937738,5.0,4.0,749074,0.2066346495957354
2051-11-23,0.110037935250334,25.0,0.75,749074,0.16159929290792982
2051-11-23,0.290021165017094,15.0,15.0,749074,0.2922820468735882
2051-11-23,0.304406978608565,25.0,15.0,749074,0.28368660598595097
2051-11-23,0.127842979459573,5.0,0.75,749074,0.17879017468320427
2051-11-23,0.261370848964619,6.0,5.0,749074,0.21434263624928895
2051-11-23,0.140098061604469,10.0,1.0,749074,0.17663433692496497
2051-11-23,0.245324515582643,7.0,4.0,749074,0.204915561418208
2051-11-23,0.0636947244871953,25.0,0.25,749074,0.1573155275367712
2051-11-23,0.295888837146109,2.0,10.0,749074,0.2606184663159302
2051-11-23,0.0391225960436809,8.0,0.0833333333333333,749074,0.17049985525536826
2051-11-23,0.281564407730513,3.0,5.0,749074,0.21692126851558013
2051-11-23,0.122949084029899,2.0,0.75,749074,0.18136880694949542
2051-11-23,0.279792565339122,4.0,7.0,749074,0.23319678591145096
2051-11-23,0.230168090057127,6.0,3.0,749074,0.1972075747646544
2051-11-23,0.350945577247693,2.0,30.0,749074,0.4319690811622758
2051-11-23,0.142858080410985,7.0,1.0,749074,0.17921296919125612
2051-11-23,0.26316471602224,4.0,4.0,749074,0.20749419368449915
2051-11-23,0.274565882907401,2.0,4.0,749074,0.2092132818620266
2051-11-23,0.113388441558667,30.0,0.75,749074,0.15730157246411122
2051-11-23,0.380926190107176,15.0,30.0,749074,0.4207950080083474
2051-11-23,0.0366490042450931,25.0,0.0833333333333333,749074,0.155887605746385
2051-11-23,0.250475741318288,2.0,3.0,749074,0.20064575111970928
2051-11-23,0.366674955210151,30.0,25.0,749074,0.3650641929653052
2051-11-23,0.290310757163735,6.0,15.0,749074,0.3000179436724617
2051-11-23,0.130287887400192,15.0,1.0,749074,0.17233661648114634
2051-11-23,0.269126688939361,15.0,10.0,749074,0.24944439316200187
2051-11-23,0.0698827559190084,7.0,0.25,749074,0.1727873211345182
2051-11-23,0.318887634822952,30.0,15.0,749074,0.27938888554213237
2051-11-23,0.229291555904523,7.0,3.0,749074,0.19634803067589066
2051-11-23,0.358787625568932,10.0,30.0,749074,0.425092728452166
2051-11-23,0.247377716924548,3.0,3.0,749074,0.19978620703094555
2051-11-23,0.174398196959902,15.0,2.0,749074,0.18090414722346362
2051-11-25,0.224861211600193,8.0,3.0,749076,0.19554462100018088
2051-11-25,0.359903673126074,10.0,30.0,749076,0.4251488628652199
2051-11-25,0.0628724262752741,2.0,0.25,749076,0.1771411759913907
2051-11-25,0.318620222061098,10.0,20.0,749076,0.33947355544204716
2051-11-25,0.15082487211631,20.0,1.5,749076,0.17237879582154034
2051-11-25,0.130198749925057,4.0,0.75,749076,0.1797058531850219
2051-11-25,0.283807972801682,3.0,5.0,749076,0.21697740292863407
2051-11-25,0.277645196052796,6.0,10.0,749076,0.2572364243739293
2051-11-25,0.171653649984407,20.0,2.0,749076,0.17666256119269896
2051-11-25,0.201483294511394,7.0,2.0,749076,0.18783663434662734
2051-11-25,0.262950791182432,6.0,5.0,749076,0.2143987706623429
2051-11-25,0.234903933940491,15.0,5.0,749076,0.2066628738634694
2051-11-25,0.114189846378858,30.0,0.75,749076,0.15735770687716516
2051-11-25,0.226130567999704,30.0,4.0,749076,0.1852021817896963
2051-11-25,0.103910432377017,6.0,0.5,749076,0.17584488232191514
2051-11-25,0.289616899081279,30.0,10.0,749076,0.23660736624359996
2051-11-25,0.320108047271141,2.0,20.0,749076,0.34634990815215694
2051-11-25,0.256664915960663,5.0,4.0,749076,0.20669078400878932
2051-11-25,0.153077952622027,3.0,1.0,749076,0.18270727995936495
2051-11-25,0.0707904928736162,9.0,0.25,749076,0.17112436737004466
2051-11-25,0.256067868985965,6.0,4.0,749076,0.2058312399200256
2051-11-25,0.0397397676391116,8.0,0.0833333333333333,749076,0.17055598966842217
2051-11-25,0.291824090874732,9.0,15.0,749076,0.2974954458192245
2051-11-25,0.352821288664652,30.0,30.0,749076,0.4079579810899455
2051-11-25,0.236083335124456,9.0,4.0,749076,0.20325260765373446
2051-11-25,0.207166772340821,15.0,3.0,749076,0.18952781237883484
2051-11-25,0.268973169380008,9.0,10.0,749076,0.2546577921076381
2051-11-25,0.141403060360983,10.0,1.0,749076,0.1766904713380189
2051-11-25,0.254773882764966,8.0,5.0,749076,0.21267968248481545
2051-11-25,0.201705260558667,6.0,2.0,749076,0.18869617843539108
2051-11-25,0.0937563949803333,30.0,0.5,749076,0.15521582419158583
2051-11-25,0.224897761141932,2.0,2.0,749076,0.19213435479044597
2051-11-25,0.39633746633919,20.0,30.0,749076,0.4165534219775827
2051-11-25,0.224720426103885,25.0,4.0,749076,0.18949990223351493
2051-11-25,0.151957455837544,5.0,1.0,749076,0.1809881917818375
2051-11-25,0.0904282634582422,20.0,0.5,749076,0.16381126507922306
2051-11-25,0.0370433119565925,25.0,0.0833333333333333,749076,0.15594374015943893
2051-11-25,0.352367164421616,30.0,20.0,749076,0.32228267366677277
2051-11-25,0.347443837656652,1.0,25.0,749076,0.390047105952507
2051-11-25,0.13002216166944,20.0,1.0,749076,0.16809503045038168
2051-11-25,0.314494957212025,8.0,20.0,749076,0.3411926436195746
2051-11-25,0.17251922475726,8.0,1.5,749076,0.18269332488670498
2051-11-25,0.0370793302266798,20.0,0.0833333333333333,749076,0.1602414606032575
2051-11-25,0.127945611348926,3.0,0.75,749076,0.18056539727378562
2051-11-25,0.236347455692433,25.0,5.0,749076,0.19806743297583218
2051-11-25,0.0708997819821489,7.0,0.25,749076,0.1728434555475721
2051-11-25,0.177741013972003,30.0,2.0,749076,0.16806712030506174
2051-11-25,0.269670097681632,15.0,10.0,749076,0.24950052757505578
2051-11-25,0.292346398747196,10.0,15.0,749076,0.2966359017304607
2051-11-25,0.317938731649184,6.0,20.0,749076,0.34291173179710205
2051-11-25,0.164470483105839,10.0,1.5,749076,0.18097423670917753
2051-11-25,0.277207260969954,2.0,4.0,749076,0.2092694162750805
2051-11-25,0.100166739650421,8.0,0.5,749076,0.1741257941443877
2051-11-25,0.176110953530552,7.0,1.5,749076,0.18355286897546869
2051-11-25,0.202883765431837,30.0,3.0,749076,0.17663465104737902
2051-11-25,0.354258043679213,3.0,30.0,749076,0.431165671486566
2051-11-25,0.338557826332111,10.0,25.0,749076,0.38231120915363354
2051-11-25,0.267546042611335,30.0,7.0,749076,0.21090477401664814
2051-11-25,0.358521147668236,1.0,30.0,749076,0.4328847596640934
2051-11-25,0.0343979964173266,2.0,0.0833333333333333,749076,0.1757132542010045
2051-11-25,0.192195660352702,9.0,2.0,749076,0.1861175461690999
2051-11-25,0.319254646735119,30.0,15.0,749076,0.27944501995518634
2051-11-25,0.289198328984111,3.0,15.0,749076,0.3026527103518068
2051-11-25,0.192267078818116,10.0,2.0,749076,0.1852580020803362
2051-11-25,0.289793407225363,3.0,7.0,749076,0.23411246441326863
2051-11-25,0.0402497108556898,5.0,0.0833333333333333,749076,0.17313462193471332
2051-11-25,0.303548308068088,1.0,7.0,749076,0.23583155259079608
2051-11-25,0.284908085689746,3.0,10.0,749076,0.2598150566402205
2051-11-25,0.336622872504029,6.0,25.0,749076,0.3857493855086884
2051-11-25,0.231135131861671,7.0,3.0,749076,0.1964041650889446
2051-11-25,0.15186166691651,4.0,1.0,749076,0.18184773587060124
2051-11-25,0.144398927959181,7.0,1.0,749076,0.17926910360431006
2051-11-25,0.125153346122333,8.0,0.75,749076,0.17626767682996702
2051-11-25,0.239569987133227,8.0,4.0,749076,0.20411215174249817
2051-11-25,0.188368410959398,3.0,1.5,749076,0.18699104533052358
2051-11-25,0.203496939524495,20.0,3.0,749076,0.18523009193501622
2051-11-25,0.0395281738410929,10.0,0.0833333333333333,749076,0.16883690149089473
2051-11-25,0.293140558197279,5.0,15.0,749076,0.3009336221742794
2051-11-25,0.112419598483816,20.0,0.75,749076,0.16595314776480236
2051-11-25,0.327906220937693,20.0,20.0,749076,0.3308781145544099
2051-11-25,0.170705033775613,25.0,2.0,749076,0.17236484074888037
2051-11-25,0.0673639705039444,15.0,0.25,749076,0.16596710283746233
2051-11-25,0.143300769059993,1.0,1.0,749076,0.1844263681368924
2051-11-25,0.128574486286417,30.0,1.0,749076,0.15949958956274446
2051-11-25,0.341065291923074,4.0,25.0,749076,0.38746847368621584
2051-11-25,0.364607196381604,7.0,30.0,749076,0.4277274951315111
2051-11-25,0.249987767882014,3.0,3.0,749076,0.19984234144399948
2051-11-25,0.273766082196288,4.0,5.0,749076,0.21611785883987034
2051-11-25,0.221708952999622,9.0,3.0,749076,0.19468507691141715
2051-11-25,0.0654443946927859,30.0,0.25,749076,0.15307394150600653
2051-11-25,0.102926411148288,4.0,0.5,749076,0.17756397049944259
2051-11-25,0.270316788494219,7.0,7.0,749076,0.23067428805821372
2051-11-25,0.283666179188621,5.0,7.0,749076,0.23239337623574116
2051-11-25,0.319964284664558,5.0,20.0,749076,0.34377127588586576
2051-11-25,0.24695782878636,4.0,3.0,749076,0.19898279735523577
2051-11-25,0.257999569869281,7.0,5.0,749076,0.21353922657357918
2051-11-25,0.342604299428584,5.0,25.0,749076,0.38660892959745213
2051-11-25,0.0931739310538242,25.0,0.5,749076,0.15951354463540443
2051-11-25,0.175562831172116,15.0,2.0,749076,0.18096028163651756
2051-11-25,0.22268301179216,20.0,4.0,749076,0.19379762267733353
2051-11-25,0.382005634096854,15.0,30.0,749076,0.4208511424214013
2051-11-25,0.269859000642283,5.0,5.0,749076,0.21525831475110663
2051-11-25,0.253424569919656,2.0,3.0,749076,0.20070188553276322
2051-11-25,0.367091003600637,30.0,25.0,749076,0.36512032737835914
2051-11-25,0.125106588121467,6.0,0.75,749076,0.17798676500749447
2051-11-25,0.290966322925604,6.0,15.0,749076,0.3000740780855156
2051-11-25,0.131323622536707,15.0,1.0,749076,0.17239275089420028
2051-11-25,0.287300808143878,4.0,15.0,749076,0.3017931662630431
2051-11-25,0.104147442023746,5.0,0.5,749076,0.17670442641067885
2051-11-25,0.221701360345035,1.0,2.0,749076,0.19299389887920967
2051-11-25,0.264487501054006,9.0,7.0,749076,0.22895519988068627
2051-11-25,0.343292452752984,3.0,25.0,749076,0.3883280177749796
2051-11-25,0.252329329216073,9.0,5.0,749076,0.21182013839605174
2051-11-25,0.214739952315224,4.0,2.0,749076,0.19041526661291852
2051-11-25,0.361697451363519,9.0,30.0,749076,0.4260084069539837
2051-11-25,0.069379016403381,4.0,0.25,749076,0.17542208781386326
2051-11-25,0.267627573845787,10.0,10.0,749076,0.2537982480188744
2051-11-25,0.322095414706633,4.0,20.0,749076,0.34463081997462947
2051-11-25,0.0692718949761617,6.0,0.25,749076,0.17370299963633581
2051-11-25,0.286616480865284,4.0,10.0,749076,0.2589555125514567
2051-11-25,0.0500154800814609,1.0,0.25,749076,0.1780007200801544
2051-11-25,0.169691648843174,9.0,1.5,749076,0.18183378079794124
2051-11-25,0.257038184955274,20.0,7.0,749076,0.21950021490428537
2051-11-25,0.0401224111510278,9.0,0.0833333333333333,749076,0.16969644557965843
2051-11-25,0.343137797694403,25.0,20.0,749076,0.32658039411059137
2051-11-25,0.0375800232385387,30.0,0.0833333333333333,749076,0.1516460197156203
2051-11-25,0.300228728766397,20.0,15.0,749076,0.28804046084282353
2051-11-25,0.362862460407868,20.0,25.0,749076,0.37371576826599634
2051-11-25,0.265419571265623,4.0,4.0,749076,0.20755032809755306
2051-11-25,0.291618389793449,7.0,15.0,749076,0.2992145339967519
2051-11-25,0.286279151942015,2.0,5.0,749076,0.21783694701739778
2051-11-25,0.351605620458552,2.0,30.0,749076,0.4320252155753297
2051-11-25,0.28111453809859,4.0,7.0,749076,0.2332529203245049
2051-11-25,0.125191914391317,2.0,0.75,749076,0.18142494136254936
2051-11-25,0.296767831981259,2.0,10.0,749076,0.2606746007289842
2051-11-25,0.290473734879213,15.0,15.0,749076,0.29233818128664213
2051-11-25,0.0643177096040734,25.0,0.25,749076,0.15737166194982513
2051-11-25,0.189494209518822,4.0,1.5,749076,0.18613150124175987
2051-11-25,0.246914735756849,7.0,4.0,749076,0.2049716958312619
2051-11-25,0.336602210542974,8.0,25.0,749076,0.38403029733116095
2051-11-25,0.249332957905376,10.0,5.0,749076,0.210960594307288
2051-11-25,0.236743318092194,5.0,3.0,749076,0.19812325326647204
2051-11-25,0.304775428451151,25.0,15.0,749076,0.28374274039900493
2051-11-25,0.129665865953723,5.0,0.75,749076,0.1788463090962582
2051-11-25,0.0370372661544959,3.0,0.0833333333333333,749076,0.17485371011224077
2051-11-25,0.337918463798061,9.0,25.0,749076,0.38317075324239724
2051-11-25,0.232163795503324,6.0,3.0,749076,0.19726370917770833
2051-11-25,0.296344320220703,2.0,7.0,749076,0.23497200850203234
2051-11-25,0.0966586459405111,2.0,0.5,749076,0.17928305867697
2051-11-25,0.101139342555134,7.0,0.5,749076,0.1749853382331514
2051-11-25,0.279207583098226,25.0,10.0,749076,0.24090508668741858
2051-11-25,0.21034587965535,5.0,2.0,749076,0.18955572252415478
2051-11-25,0.215277513087875,10.0,3.0,749076,0.19382553282265344
2051-11-25,0.297801167793746,1.0,5.0,749076,0.2186964911061615
2051-11-25,0.314832353454052,9.0,20.0,749076,0.34033309953081087
2051-11-25,0.283918542301596,1.0,4.0,749076,0.2101289603638442
2051-11-25,0.0386724734367288,15.0,0.0833333333333333,749076,0.1645391810470761
2051-11-25,0.151980805617097,2.0,1.0,749076,0.18356682404812866
2051-11-25,0.261845422242169,8.0,7.0,749076,0.22981474396944998
2051-11-25,0.255915015002412,25.0,7.0,749076,0.21520249446046674
2051-11-25,0.200917490623593,25.0,3.0,749076,0.18093237149119765
2051-11-25,0.194179196113021,8.0,2.0,749076,0.18697709025786363
2051-11-25,0.36079652278364,6.0,30.0,749076,0.4285870392202748
2051-11-25,0.110882978171495,25.0,0.75,749076,0.16165542732098376
2051-11-25,0.231258849965307,10.0,4.0,749076,0.20239306356497072
2051-11-25,0.238813305733683,30.0,5.0,749076,0.19376971253201358
2051-11-25,0.124510188338172,9.0,0.75,749076,0.17540813274120332
2051-11-25,0.262922020257881,10.0,7.0,749076,0.22809565579192256
2051-11-25,0.349536766007127,15.0,25.0,749076,0.37801348870981494
2051-11-25,0.141528365038846,8.0,1.0,749076,0.17840955951554635
2051-11-25,0.27362881235176,8.0,10.0,749076,0.2555173361964018
2051-11-25,0.342333759528588,7.0,25.0,749076,0.3848898414199247
2051-11-25,0.14028078429844,9.0,1.0,749076,0.17755001542678261
2051-11-25,0.323510983578976,15.0,20.0,749076,0.3351758349982285
2051-11-25,0.276200262461553,5.0,10.0,749076,0.258095968462693
2051-11-25,0.0397781654892204,7.0,0.0833333333333333,749076,0.17141553375718588
2051-11-25,0.0704949000782571,10.0,0.25,749076,0.17026482328128092
2051-11-25,0.362251024732787,4.0,30.0,749076,0.4303061273978023
2051-11-25,0.225615147621859,15.0,4.0,749076,0.19809534312115212
2051-11-25,0.268122617852189,3.0,4.0,749076,0.20840987218631676
2051-11-25,0.289791175646763,8.0,15.0,749076,0.2983549899079882
2051-11-25,0.18011837236084,6.0,1.5,749076,0.18441241306423242
2051-11-25,0.114332496245115,15.0,0.75,749076,0.17025086820862098
2051-11-25,0.159463469969759,15.0,1.5,749076,0.1766765162653589
2051-11-25,0.0255500629428205,1.0,0.0833333333333333,749076,0.1765727982897682
2051-11-25,0.321892291452411,3.0,20.0,749076,0.3454903640633932
2051-11-25,0.191375268571184,2.0,1.5,749076,0.1878505894192873
2051-11-25,0.0392470674105178,4.0,0.0833333333333333,749076,0.17399416602347706
2051-11-25,0.110923047743696,1.0,0.75,749076,0.18228448545131307
2051-11-25,0.0813338721441453,1.0,0.5,749076,0.18014260276573374
2051-11-25,0.18755742275612,1.0,1.5,749076,0.18871013350805102
2051-11-25,0.0925307630605846,15.0,0.5,749076,0.16810898552304165
2051-11-25,0.101310765433471,9.0,0.5,749076,0.17326625005562396
2051-11-25,0.0715349649686162,5.0,0.25,749076,0.17456254372509952
2051-11-25,0.119910693922526,10.0,0.75,749076,0.17454858865243958
2051-11-25,0.375664048169806,25.0,25.0,749076,0.36941804782217774
2051-11-25,0.342563822114217,2.0,25.0,749076,0.3891875618637433
2051-11-25,0.368351437492615,25.0,30.0,749076,0.4122557015337641
2051-11-25,0.126123136057299,7.0,0.75,749076,0.17712722091873076
2051-11-25,0.145025275280128,6.0,1.0,749076,0.1801286476930738
2051-11-25,0.361972716996803,5.0,30.0,749076,0.4294465833090385
2051-11-25,0.220041247544522,3.0,2.0,749076,0.19127481070168223
2051-11-25,0.153972628131369,30.0,1.5,749076,0.1637833549339031
2051-11-25,0.297149640868253,1.0,10.0,749076,0.2615341448177479
2051-11-25,0.318844489977571,1.0,20.0,749076,0.34720945224092065
2051-11-25,0.0980767571974162,10.0,0.5,749076,0.17240670596686025
2051-11-25,0.270178880915457,20.0,10.0,749076,0.24520280713123718
2051-11-25,0.06736410162746,3.0,0.25,749076,0.17628163190262697
2051-11-25,0.264779741512812,1.0,3.0,749076,0.20156142962152693
2051-11-25,0.039878053534768,6.0,0.0833333333333333,749076,0.17227507784594961
2051-11-25,0.29774639754707,1.0,15.0,749076,0.3043717985293342
2051-11-25,0.0706516627052113,8.0,0.25,749076,0.17198391145880837
2051-11-25,0.270997983463156,6.0,7.0,749076,0.23153383214697743
2051-11-25,0.129183569083891,25.0,1.0,749076,0.16379731000656308
2051-11-25,0.236752600438081,20.0,5.0,749076,0.20236515341965078
2051-11-25,0.184771456842715,5.0,1.5,749076,0.18527195715299613
2051-11-25,0.0995619147887459,3.0,0.5,749076,0.1784235145882063
2051-11-25,0.358548160499873,8.0,30.0,749076,0.4268679510427474
2051-11-25,0.297466003848706,2.0,15.0,749076,0.3035122544405705
2051-11-25,0.0641923678515355,20.0,0.25,749076,0.16166938239364373
2051-11-25,0.258846377071252,15.0,7.0,749076,0.22379793534810394
2051-11-25,0.276990504025404,7.0,10.0,749076,0.2563768802851656
2051-11-25,0.150659254832307,25.0,1.5,749076,0.16808107537772174
2051-11-25,0.314637306900488,7.0,20.0,749076,0.3420521877083383
2051-11-26,0.119819970916167,10.0,0.75,749077,0.1745766558589624
2051-11-26,0.153479274390069,30.0,1.5,749077,0.16381142214042593
2051-11-26,0.320397865186634,4.0,20.0,749077,0.3446588871811523
2051-11-26,0.289047016877462,3.0,7.0,749077,0.23414053161979143
2051-11-26,0.251790596871451,9.0,5.0,749077,0.21184820560257453
2051-11-26,0.28779901315554,3.0,15.0,749077,0.3026807775583296
2051-11-26,0.334253142559368,8.0,25.0,749077,0.38405836453768377
2051-11-26,0.37280483506262,25.0,25.0,749077,0.36944611502870056
2051-11-26,0.349874443458299,30.0,20.0,749077,0.3223107408732956
2051-11-26,0.365439178199702,25.0,30.0,749077,0.4122837687402869
2051-11-26,0.0691286684180992,4.0,0.25,749077,0.17545015502038608
2051-11-26,0.31260214319749,8.0,20.0,749077,0.3412207108260974
2051-11-26,0.129559488010163,5.0,0.75,749077,0.178874376302781
2051-11-26,0.0639804336466982,20.0,0.25,749077,0.16169744960016655
2051-11-26,0.0396073099465344,8.0,0.0833333333333333,749077,0.170584056874945
2051-11-26,0.289483581851153,6.0,15.0,749077,0.30010214529203844
2051-11-26,0.345406722419399,1.0,25.0,749077,0.39007517315902984
2051-11-26,0.0902076921713089,20.0,0.5,749077,0.16383933228574585
2051-11-26,0.153226801017532,3.0,1.0,749077,0.18273534716588777
2051-11-26,0.285839840852435,4.0,15.0,749077,0.30182123346956585
2051-11-26,0.357322945303724,6.0,30.0,749077,0.4286151064267976
2051-11-26,0.0624609619130056,2.0,0.25,749077,0.17716924319791352
2051-11-26,0.275073673389179,5.0,10.0,749077,0.2581240356692158
2051-11-26,0.296251950906752,1.0,10.0,749077,0.2615622120242707
2051-11-26,0.144462336847923,7.0,1.0,749077,0.17929717081083288
2051-11-26,0.275800019148883,7.0,10.0,749077,0.25640494749168835
2051-11-26,0.128851906713411,25.0,1.0,749077,0.1638253772130859
2051-11-26,0.177132673037969,30.0,2.0,749077,0.1680951875115846
2051-11-26,0.298368734547936,20.0,15.0,749077,0.28806852804934635
2051-11-26,0.254663433034055,25.0,7.0,749077,0.21523056166698956
2051-11-26,0.225012899666342,15.0,4.0,749077,0.19812341032767494
2051-11-26,0.286113594617106,2.0,5.0,749077,0.21786501422392057
2051-11-26,0.232145398275864,6.0,3.0,749077,0.19729177638423115
2051-11-26,0.318452551215998,2.0,20.0,749077,0.3463779753586797
2051-11-26,0.268384622070798,15.0,10.0,749077,0.2495285947815786
2051-11-26,0.21049053575828,5.0,2.0,749077,0.1895837897306776
2051-11-26,0.112197259904196,20.0,0.75,749077,0.1659812149713252
2051-11-26,0.10280862880193,4.0,0.5,749077,0.1775920377059654
2051-11-26,0.263563962214255,9.0,7.0,749077,0.2289832670872091
2051-11-26,0.0367709589327334,3.0,0.0833333333333333,749077,0.1748817773187636
2051-11-26,0.224851108148311,8.0,3.0,749077,0.1955726882067037
2051-11-26,0.378579517393434,15.0,30.0,749077,0.42087920962792413
2051-11-26,0.25747045070415,7.0,5.0,749077,0.21356729378010197
2051-11-26,0.340507681445008,5.0,25.0,749077,0.38663699680397495
2051-11-26,0.269476150615467,5.0,5.0,749077,0.21528638195762942
2051-11-26,0.341379754507668,3.0,25.0,749077,0.38835608498150237
2051-11-26,0.130327148405521,4.0,0.75,749077,0.1797339203915447
2051-11-26,0.0399923119067462,9.0,0.0833333333333333,749077,0.16972451278618128
2051-11-26,0.0373941420318113,30.0,0.0833333333333333,749077,0.15167408692214313
2051-11-26,0.255892168066584,20.0,7.0,749077,0.21952828211080816
2051-11-26,0.169672954116615,9.0,1.5,749077,0.1818618480044641
2051-11-26,0.124495373829272,9.0,0.75,749077,0.1754361999477261
2051-11-26,0.0690332141821467,6.0,0.25,749077,0.17373106684285863
2051-11-26,0.230644621237668,10.0,4.0,749077,0.20242113077149354
2051-11-26,0.358344360036987,9.0,30.0,749077,0.42603647416050644
2051-11-26,0.23775247788202,30.0,5.0,749077,0.1937977797385364
2051-11-26,0.140306830935549,9.0,1.0,749077,0.17757808263330546
2051-11-26,0.0369271232097509,20.0,0.0833333333333333,749077,0.16026952780978032
2051-11-26,0.0670191406357639,3.0,0.25,749077,0.17630969910914981
2051-11-26,0.317226633434141,1.0,20.0,749077,0.34723751944744347
2051-11-26,0.253766244160339,2.0,3.0,749077,0.20072995273928604
2051-11-26,0.039713195802748,6.0,0.0833333333333333,749077,0.17230314505247243
2051-11-26,0.364702192871133,30.0,25.0,749077,0.36514839458488196
2051-11-26,0.225395424158425,2.0,2.0,749077,0.19216242199696876
2051-11-26,0.288772524054196,15.0,15.0,749077,0.29236624849316495
2051-11-26,0.295760331425305,2.0,10.0,749077,0.260702667935507
2051-11-26,0.151985709809304,5.0,1.0,749077,0.18101625898836032
2051-11-26,0.125123665849874,2.0,0.75,749077,0.18145300856907215
2051-11-26,0.280354566043614,4.0,7.0,749077,0.23328098753102772
2051-11-26,0.282944747156664,5.0,7.0,749077,0.23242144344226398
2051-11-26,0.348059276733863,2.0,30.0,749077,0.4320532827818525
2051-11-26,0.110591653499539,25.0,0.75,749077,0.16168349452750658
2051-11-26,0.194134342411133,8.0,2.0,749077,0.18700515746438642
2051-11-26,0.312980798974536,9.0,20.0,749077,0.3403611667373337
2051-11-26,0.0385695280431162,15.0,0.0833333333333333,749077,0.16456724825359895
2051-11-26,0.260790950794226,8.0,7.0,749077,0.22984281117597283
2051-11-26,0.17528946089529,15.0,2.0,749077,0.18098834884304038
2051-11-26,0.214970390449056,10.0,3.0,749077,0.19385360002917626
2051-11-26,0.356666159779553,10.0,30.0,749077,0.42517693007174273
2051-11-26,0.101049765296845,7.0,0.5,749077,0.17501340543967422
2051-11-26,0.265358196773831,4.0,4.0,749077,0.20757839530407587
2051-11-26,0.201458931204999,7.0,2.0,749077,0.18786470155315016
2051-11-26,0.104023937011685,5.0,0.5,749077,0.17673249361720167
2051-11-26,0.131228347506036,15.0,1.0,749077,0.17242081810072313
2051-11-26,0.296295026748001,1.0,15.0,749077,0.30439986573585703
2051-11-26,0.0704617842675115,8.0,0.25,749077,0.1720119786653312
2051-11-26,0.256011644634177,6.0,4.0,749077,0.20585930712654843
2051-11-26,0.266088756612635,30.0,7.0,749077,0.21093284122317094
2051-11-26,0.039012085587978,4.0,0.0833333333333333,749077,0.17402223322999988
2051-11-26,0.191646023998087,2.0,1.5,749077,0.18787865662581013
2051-11-26,0.246863607973938,4.0,3.0,749077,0.1990108645617586
2051-11-26,0.113891084517431,30.0,0.75,749077,0.15738577408368798
